instance_id	structure_id	logical_unit_id	physical_unit_id	patient_id	block_id	physical_specimen_id	gt_source_id	gt_definition_modality	gt_geometry_locator	boundary_uncertainty	confirmation_status	allowed_use	forbidden_use
TSB::ST_CRC_CMS::SN048_A121573_Rep2::comp72	TUMOR_STROMA_BOUNDARY	ST_CRC_CMS	ST_CRC_CMS::SN048_A121573_Rep2	ST_CRC_CMS::PATIENT::01d49ea3852dbab9	ST_CRC_CMS::BLOCK::edb11912dd2fa88a		STCRC_PATHOLOGY::SN048_A121573_Rep2	pathologist spot categorization on H&E (QuPath/Loupe; Valdeolivas et al. 2024, npj Precis Oncol, doi:10.1038/s41698-023-00488-4), deposited at Zenodo 7760264	data/other_sources/zenodo_st_crc_cms/Pathology_SpotAnnotations/Pathologist_Annotations_SN048_A121573_Rep2.csv#tsb_label_family=tumor&stroma,tumor&stroma IC med to high,tumor&stroma_IC low,tumor&stroma_IC med to high	spot-resolution (55 um) pathologist categorization; boundary instance = hex-connected component of tumor&stroma-family spots; per-file annotator identity is attributed only for A938797 (Pathologist_KH header)	CONFIRMATORY	predeclared internal validation within frozen outer splits; molecular-only input budgets	training, tuning, external confirmation, or role replacement; as model input feature or label; any use with H&E- or image-derived inputs
TSB::ST_CRC_CMS::SN048_A416371_Rep1::comp01	TUMOR_STROMA_BOUNDARY	ST_CRC_CMS	ST_CRC_CMS::SN048_A416371_Rep1	ST_CRC_CMS::PATIENT::1ae41c966afe7f34	ST_CRC_CMS::BLOCK::39e7ce844422b4f4		STCRC_PATHOLOGY::SN048_A416371_Rep1	pathologist spot categorization on H&E (QuPath/Loupe; Valdeolivas et al. 2024, npj Precis Oncol, doi:10.1038/s41698-023-00488-4), deposited at Zenodo 7760264	data/other_sources/zenodo_st_crc_cms/Pathology_SpotAnnotations/Pathologist_Annotations_SN048_A416371_Rep1.csv#tsb_label_family=tumor&stroma,tumor&stroma IC med to high,tumor&stroma_IC low,tumor&stroma_IC med to high	spot-resolution (55 um) pathologist categorization; boundary instance = hex-connected component of tumor&stroma-family spots; per-file annotator identity is attributed only for A938797 (Pathologist_KH header)	CONFIRMATORY	predeclared internal validation within frozen outer splits; molecular-only input budgets	training, tuning, external confirmation, or role replacement; as model input feature or label; any use with H&E- or image-derived inputs
TSB::ST_CRC_CMS::SN048_A416371_Rep1::comp02	TUMOR_STROMA_BOUNDARY	ST_CRC_CMS	ST_CRC_CMS::SN048_A416371_Rep1	ST_CRC_CMS::PATIENT::1ae41c966afe7f34	ST_CRC_CMS::BLOCK::39e7ce844422b4f4		STCRC_PATHOLOGY::SN048_A416371_Rep1	pathologist spot categorization on H&E (QuPath/Loupe; Valdeolivas et al. 2024, npj Precis Oncol, doi:10.1038/s41698-023-00488-4), deposited at Zenodo 7760264	data/other_sources/zenodo_st_crc_cms/Pathology_SpotAnnotations/Pathologist_Annotations_SN048_A416371_Rep1.csv#tsb_label_family=tumor&stroma,tumor&stroma IC med to high,tumor&stroma_IC low,tumor&stroma_IC med to high	spot-resolution (55 um) pathologist categorization; boundary instance = hex-connected component of tumor&stroma-family spots; per-file annotator identity is attributed only for A938797 (Pathologist_KH header)	CONFIRMATORY	predeclared internal validation within frozen outer splits; molecular-only input budgets	training, tuning, external confirmation, or role replacement; as model input feature or label; any use with H&E- or image-derived inputs
TSB::ST_CRC_CMS::SN048_A416371_Rep1::comp03	TUMOR_STROMA_BOUNDARY	ST_CRC_CMS	ST_CRC_CMS::SN048_A416371_Rep1	ST_CRC_CMS::PATIENT::1ae41c966afe7f34	ST_CRC_CMS::BLOCK::39e7ce844422b4f4		STCRC_PATHOLOGY::SN048_A416371_Rep1	pathologist spot categorization on H&E (QuPath/Loupe; Valdeolivas et al. 2024, npj Precis Oncol, doi:10.1038/s41698-023-00488-4), deposited at Zenodo 7760264	data/other_sources/zenodo_st_crc_cms/Pathology_SpotAnnotations/Pathologist_Annotations_SN048_A416371_Rep1.csv#tsb_label_family=tumor&stroma,tumor&stroma IC med to high,tumor&stroma_IC low,tumor&stroma_IC med to high	spot-resolution (55 um) pathologist categorization; boundary instance = hex-connected component of tumor&stroma-family spots; per-file annotator identity is attributed only for A938797 (Pathologist_KH header)	CONFIRMATORY	predeclared internal validation within frozen outer splits; molecular-only input budgets	training, tuning, external confirmation, or role replacement; as model input feature or label; any use with H&E- or image-derived inputs
TSB::ST_CRC_CMS::SN048_A416371_Rep1::comp04	TUMOR_STROMA_BOUNDARY	ST_CRC_CMS	ST_CRC_CMS::SN048_A416371_Rep1	ST_CRC_CMS::PATIENT::1ae41c966afe7f34	ST_CRC_CMS::BLOCK::39e7ce844422b4f4		STCRC_PATHOLOGY::SN048_A416371_Rep1	pathologist spot categorization on H&E (QuPath/Loupe; Valdeolivas et al. 2024, npj Precis Oncol, doi:10.1038/s41698-023-00488-4), deposited at Zenodo 7760264	data/other_sources/zenodo_st_crc_cms/Pathology_SpotAnnotations/Pathologist_Annotations_SN048_A416371_Rep1.csv#tsb_label_family=tumor&stroma,tumor&stroma IC med to high,tumor&stroma_IC low,tumor&stroma_IC med to high	spot-resolution (55 um) pathologist categorization; boundary instance = hex-connected component of tumor&stroma-family spots; per-file annotator identity is attributed only for A938797 (Pathologist_KH header)	CONFIRMATORY	predeclared internal validation within frozen outer splits; molecular-only input budgets	training, tuning, external confirmation, or role replacement; as model input feature or label; any use with H&E- or image-derived inputs
TSB::ST_CRC_CMS::SN048_A416371_Rep1::comp05	TUMOR_STROMA_BOUNDARY	ST_CRC_CMS	ST_CRC_CMS::SN048_A416371_Rep1	ST_CRC_CMS::PATIENT::1ae41c966afe7f34	ST_CRC_CMS::BLOCK::39e7ce844422b4f4		STCRC_PATHOLOGY::SN048_A416371_Rep1	pathologist spot categorization on H&E (QuPath/Loupe; Valdeolivas et al. 2024, npj Precis Oncol, doi:10.1038/s41698-023-00488-4), deposited at Zenodo 7760264	data/other_sources/zenodo_st_crc_cms/Pathology_SpotAnnotations/Pathologist_Annotations_SN048_A416371_Rep1.csv#tsb_label_family=tumor&stroma,tumor&stroma IC med to high,tumor&stroma_IC low,tumor&stroma_IC med to high	spot-resolution (55 um) pathologist categorization; boundary instance = hex-connected component of tumor&stroma-family spots; per-file annotator identity is attributed only for A938797 (Pathologist_KH header)	CONFIRMATORY	predeclared internal validation within frozen outer splits; molecular-only input budgets	training, tuning, external confirmation, or role replacement; as model input feature or label; any use with H&E- or image-derived inputs
TSB::ST_CRC_CMS::SN048_A416371_Rep1::comp06	TUMOR_STROMA_BOUNDARY	ST_CRC_CMS	ST_CRC_CMS::SN048_A416371_Rep1	ST_CRC_CMS::PATIENT::1ae41c966afe7f34	ST_CRC_CMS::BLOCK::39e7ce844422b4f4		STCRC_PATHOLOGY::SN048_A416371_Rep1	pathologist spot categorization on H&E (QuPath/Loupe; Valdeolivas et al. 2024, npj Precis Oncol, doi:10.1038/s41698-023-00488-4), deposited at Zenodo 7760264	data/other_sources/zenodo_st_crc_cms/Pathology_SpotAnnotations/Pathologist_Annotations_SN048_A416371_Rep1.csv#tsb_label_family=tumor&stroma,tumor&stroma IC med to high,tumor&stroma_IC low,tumor&stroma_IC med to high	spot-resolution (55 um) pathologist categorization; boundary instance = hex-connected component of tumor&stroma-family spots; per-file annotator identity is attributed only for A938797 (Pathologist_KH header)	CONFIRMATORY	predeclared internal validation within frozen outer splits; molecular-only input budgets	training, tuning, external confirmation, or role replacement; as model input feature or label; any use with H&E- or image-derived inputs
TSB::ST_CRC_CMS::SN048_A416371_Rep1::comp07	TUMOR_STROMA_BOUNDARY	ST_CRC_CMS	ST_CRC_CMS::SN048_A416371_Rep1	ST_CRC_CMS::PATIENT::1ae41c966afe7f34	ST_CRC_CMS::BLOCK::39e7ce844422b4f4		STCRC_PATHOLOGY::SN048_A416371_Rep1	pathologist spot categorization on H&E (QuPath/Loupe; Valdeolivas et al. 2024, npj Precis Oncol, doi:10.1038/s41698-023-00488-4), deposited at Zenodo 7760264	data/other_sources/zenodo_st_crc_cms/Pathology_SpotAnnotations/Pathologist_Annotations_SN048_A416371_Rep1.csv#tsb_label_family=tumor&stroma,tumor&stroma IC med to high,tumor&stroma_IC low,tumor&stroma_IC med to high	spot-resolution (55 um) pathologist categorization; boundary instance = hex-connected component of tumor&stroma-family spots; per-file annotator identity is attributed only for A938797 (Pathologist_KH header)	CONFIRMATORY	predeclared internal validation within frozen outer splits; molecular-only input budgets	training, tuning, external confirmation, or role replacement; as model input feature or label; any use with H&E- or image-derived inputs
TSB::ST_CRC_CMS::SN048_A416371_Rep1::comp08	TUMOR_STROMA_BOUNDARY	ST_CRC_CMS	ST_CRC_CMS::SN048_A416371_Rep1	ST_CRC_CMS::PATIENT::1ae41c966afe7f34	ST_CRC_CMS::BLOCK::39e7ce844422b4f4		STCRC_PATHOLOGY::SN048_A416371_Rep1	pathologist spot categorization on H&E (QuPath/Loupe; Valdeolivas et al. 2024, npj Precis Oncol, doi:10.1038/s41698-023-00488-4), deposited at Zenodo 7760264	data/other_sources/zenodo_st_crc_cms/Pathology_SpotAnnotations/Pathologist_Annotations_SN048_A416371_Rep1.csv#tsb_label_family=tumor&stroma,tumor&stroma IC med to high,tumor&stroma_IC low,tumor&stroma_IC med to high	spot-resolution (55 um) pathologist categorization; boundary instance = hex-connected component of tumor&stroma-family spots; per-file annotator identity is attributed only for A938797 (Pathologist_KH header)	CONFIRMATORY	predeclared internal validation within frozen outer splits; molecular-only input budgets	training, tuning, external confirmation, or role replacement; as model input feature or label; any use with H&E- or image-derived inputs
TSB::ST_CRC_CMS::SN048_A416371_Rep1::comp09	TUMOR_STROMA_BOUNDARY	ST_CRC_CMS	ST_CRC_CMS::SN048_A416371_Rep1	ST_CRC_CMS::PATIENT::1ae41c966afe7f34	ST_CRC_CMS::BLOCK::39e7ce844422b4f4		STCRC_PATHOLOGY::SN048_A416371_Rep1	pathologist spot categorization on H&E (QuPath/Loupe; Valdeolivas et al. 2024, npj Precis Oncol, doi:10.1038/s41698-023-00488-4), deposited at Zenodo 7760264	data/other_sources/zenodo_st_crc_cms/Pathology_SpotAnnotations/Pathologist_Annotations_SN048_A416371_Rep1.csv#tsb_label_family=tumor&stroma,tumor&stroma IC med to high,tumor&stroma_IC low,tumor&stroma_IC med to high	spot-resolution (55 um) pathologist categorization; boundary instance = hex-connected component of tumor&stroma-family spots; per-file annotator identity is attributed only for A938797 (Pathologist_KH header)	CONFIRMATORY	predeclared internal validation within frozen outer splits; molecular-only input budgets	training, tuning, external confirmation, or role replacement; as model input feature or label; any use with H&E- or image-derived inputs
TSB::ST_CRC_CMS::SN048_A416371_Rep1::comp10	TUMOR_STROMA_BOUNDARY	ST_CRC_CMS	ST_CRC_CMS::SN048_A416371_Rep1	ST_CRC_CMS::PATIENT::1ae41c966afe7f34	ST_CRC_CMS::BLOCK::39e7ce844422b4f4		STCRC_PATHOLOGY::SN048_A416371_Rep1	pathologist spot categorization on H&E (QuPath/Loupe; Valdeolivas et al. 2024, npj Precis Oncol, doi:10.1038/s41698-023-00488-4), deposited at Zenodo 7760264	data/other_sources/zenodo_st_crc_cms/Pathology_SpotAnnotations/Pathologist_Annotations_SN048_A416371_Rep1.csv#tsb_label_family=tumor&stroma,tumor&stroma IC med to high,tumor&stroma_IC low,tumor&stroma_IC med to high	spot-resolution (55 um) pathologist categorization; boundary instance = hex-connected component of tumor&stroma-family spots; per-file annotator identity is attributed only for A938797 (Pathologist_KH header)	CONFIRMATORY	predeclared internal validation within frozen outer splits; molecular-only input budgets	training, tuning, external confirmation, or role replacement; as model input feature or label; any use with H&E- or image-derived inputs
TSB::ST_CRC_CMS::SN048_A416371_Rep1::comp11	TUMOR_STROMA_BOUNDARY	ST_CRC_CMS	ST_CRC_CMS::SN048_A416371_Rep1	ST_CRC_CMS::PATIENT::1ae41c966afe7f34	ST_CRC_CMS::BLOCK::39e7ce844422b4f4		STCRC_PATHOLOGY::SN048_A416371_Rep1	pathologist spot categorization on H&E (QuPath/Loupe; Valdeolivas et al. 2024, npj Precis Oncol, doi:10.1038/s41698-023-00488-4), deposited at Zenodo 7760264	data/other_sources/zenodo_st_crc_cms/Pathology_SpotAnnotations/Pathologist_Annotations_SN048_A416371_Rep1.csv#tsb_label_family=tumor&stroma,tumor&stroma IC med to high,tumor&stroma_IC low,tumor&stroma_IC med to high	spot-resolution (55 um) pathologist categorization; boundary instance = hex-connected component of tumor&stroma-family spots; per-file annotator identity is attributed only for A938797 (Pathologist_KH header)	CONFIRMATORY	predeclared internal validation within frozen outer splits; molecular-only input budgets	training, tuning, external confirmation, or role replacement; as model input feature or label; any use with H&E- or image-derived inputs
TSB::ST_CRC_CMS::SN048_A416371_Rep1::comp12	TUMOR_STROMA_BOUNDARY	ST_CRC_CMS	ST_CRC_CMS::SN048_A416371_Rep1	ST_CRC_CMS::PATIENT::1ae41c966afe7f34	ST_CRC_CMS::BLOCK::39e7ce844422b4f4		STCRC_PATHOLOGY::SN048_A416371_Rep1	pathologist spot categorization on H&E (QuPath/Loupe; Valdeolivas et al. 2024, npj Precis Oncol, doi:10.1038/s41698-023-00488-4), deposited at Zenodo 7760264	data/other_sources/zenodo_st_crc_cms/Pathology_SpotAnnotations/Pathologist_Annotations_SN048_A416371_Rep1.csv#tsb_label_family=tumor&stroma,tumor&stroma IC med to high,tumor&stroma_IC low,tumor&stroma_IC med to high	spot-resolution (55 um) pathologist categorization; boundary instance = hex-connected component of tumor&stroma-family spots; per-file annotator identity is attributed only for A938797 (Pathologist_KH header)	CONFIRMATORY	predeclared internal validation within frozen outer splits; molecular-only input budgets	training, tuning, external confirmation, or role replacement; as model input feature or label; any use with H&E- or image-derived inputs
TSB::ST_CRC_CMS::SN048_A416371_Rep1::comp13	TUMOR_STROMA_BOUNDARY	ST_CRC_CMS	ST_CRC_CMS::SN048_A416371_Rep1	ST_CRC_CMS::PATIENT::1ae41c966afe7f34	ST_CRC_CMS::BLOCK::39e7ce844422b4f4		STCRC_PATHOLOGY::SN048_A416371_Rep1	pathologist spot categorization on H&E (QuPath/Loupe; Valdeolivas et al. 2024, npj Precis Oncol, doi:10.1038/s41698-023-00488-4), deposited at Zenodo 7760264	data/other_sources/zenodo_st_crc_cms/Pathology_SpotAnnotations/Pathologist_Annotations_SN048_A416371_Rep1.csv#tsb_label_family=tumor&stroma,tumor&stroma IC med to high,tumor&stroma_IC low,tumor&stroma_IC med to high	spot-resolution (55 um) pathologist categorization; boundary instance = hex-connected component of tumor&stroma-family spots; per-file annotator identity is attributed only for A938797 (Pathologist_KH header)	CONFIRMATORY	predeclared internal validation within frozen outer splits; molecular-only input budgets	training, tuning, external confirmation, or role replacement; as model input feature or label; any use with H&E- or image-derived inputs
TSB::ST_CRC_CMS::SN048_A416371_Rep1::comp14	TUMOR_STROMA_BOUNDARY	ST_CRC_CMS	ST_CRC_CMS::SN048_A416371_Rep1	ST_CRC_CMS::PATIENT::1ae41c966afe7f34	ST_CRC_CMS::BLOCK::39e7ce844422b4f4		STCRC_PATHOLOGY::SN048_A416371_Rep1	pathologist spot categorization on H&E (QuPath/Loupe; Valdeolivas et al. 2024, npj Precis Oncol, doi:10.1038/s41698-023-00488-4), deposited at Zenodo 7760264	data/other_sources/zenodo_st_crc_cms/Pathology_SpotAnnotations/Pathologist_Annotations_SN048_A416371_Rep1.csv#tsb_label_family=tumor&stroma,tumor&stroma IC med to high,tumor&stroma_IC low,tumor&stroma_IC med to high	spot-resolution (55 um) pathologist categorization; boundary instance = hex-connected component of tumor&stroma-family spots; per-file annotator identity is attributed only for A938797 (Pathologist_KH header)	CONFIRMATORY	predeclared internal validation within frozen outer splits; molecular-only input budgets	training, tuning, external confirmation, or role replacement; as model input feature or label; any use with H&E- or image-derived inputs
TSB::ST_CRC_CMS::SN048_A416371_Rep1::comp15	TUMOR_STROMA_BOUNDARY	ST_CRC_CMS	ST_CRC_CMS::SN048_A416371_Rep1	ST_CRC_CMS::PATIENT::1ae41c966afe7f34	ST_CRC_CMS::BLOCK::39e7ce844422b4f4		STCRC_PATHOLOGY::SN048_A416371_Rep1	pathologist spot categorization on H&E (QuPath/Loupe; Valdeolivas et al. 2024, npj Precis Oncol, doi:10.1038/s41698-023-00488-4), deposited at Zenodo 7760264	data/other_sources/zenodo_st_crc_cms/Pathology_SpotAnnotations/Pathologist_Annotations_SN048_A416371_Rep1.csv#tsb_label_family=tumor&stroma,tumor&stroma IC med to high,tumor&stroma_IC low,tumor&stroma_IC med to high	spot-resolution (55 um) pathologist categorization; boundary instance = hex-connected component of tumor&stroma-family spots; per-file annotator identity is attributed only for A938797 (Pathologist_KH header)	CONFIRMATORY	predeclared internal validation within frozen outer splits; molecular-only input budgets	training, tuning, external confirmation, or role replacement; as model input feature or label; any use with H&E- or image-derived inputs
TSB::ST_CRC_CMS::SN048_A416371_Rep1::comp16	TUMOR_STROMA_BOUNDARY	ST_CRC_CMS	ST_CRC_CMS::SN048_A416371_Rep1	ST_CRC_CMS::PATIENT::1ae41c966afe7f34	ST_CRC_CMS::BLOCK::39e7ce844422b4f4		STCRC_PATHOLOGY::SN048_A416371_Rep1	pathologist spot categorization on H&E (QuPath/Loupe; Valdeolivas et al. 2024, npj Precis Oncol, doi:10.1038/s41698-023-00488-4), deposited at Zenodo 7760264	data/other_sources/zenodo_st_crc_cms/Pathology_SpotAnnotations/Pathologist_Annotations_SN048_A416371_Rep1.csv#tsb_label_family=tumor&stroma,tumor&stroma IC med to high,tumor&stroma_IC low,tumor&stroma_IC med to high	spot-resolution (55 um) pathologist categorization; boundary instance = hex-connected component of tumor&stroma-family spots; per-file annotator identity is attributed only for A938797 (Pathologist_KH header)	CONFIRMATORY	predeclared internal validation within frozen outer splits; molecular-only input budgets	training, tuning, external confirmation, or role replacement; as model input feature or label; any use with H&E- or image-derived inputs
TSB::ST_CRC_CMS::SN048_A416371_Rep1::comp17	TUMOR_STROMA_BOUNDARY	ST_CRC_CMS	ST_CRC_CMS::SN048_A416371_Rep1	ST_CRC_CMS::PATIENT::1ae41c966afe7f34	ST_CRC_CMS::BLOCK::39e7ce844422b4f4		STCRC_PATHOLOGY::SN048_A416371_Rep1	pathologist spot categorization on H&E (QuPath/Loupe; Valdeolivas et al. 2024, npj Precis Oncol, doi:10.1038/s41698-023-00488-4), deposited at Zenodo 7760264	data/other_sources/zenodo_st_crc_cms/Pathology_SpotAnnotations/Pathologist_Annotations_SN048_A416371_Rep1.csv#tsb_label_family=tumor&stroma,tumor&stroma IC med to high,tumor&stroma_IC low,tumor&stroma_IC med to high	spot-resolution (55 um) pathologist categorization; boundary instance = hex-connected component of tumor&stroma-family spots; per-file annotator identity is attributed only for A938797 (Pathologist_KH header)	CONFIRMATORY	predeclared internal validation within frozen outer splits; molecular-only input budgets	training, tuning, external confirmation, or role replacement; as model input feature or label; any use with H&E- or image-derived inputs
